ct_disease_raw,match_status,mapped_pubtator_label,mapped_pubtator_id
Chronic Kidney Disease Patients,unmatched,,
Chronic Kidney Disease Requiring Chronic Dialysis,unmatched,,
Chronic Kidney Disease Requiring Hemodialysis,unmatched,,
Chronic Kidney Disease Stage 3 and 4,unmatched,,
Chronic Kidney Disease Stage 5,unmatched,,
Chronic Kidney Disease Stages 3-5,unmatched,,
Chronic Kidney Disease and Hypertension,unmatched,,
Chronic Kidney Disease in Type 2 Diabetes,unmatched,,
Chronic Kidney Disease stage3,unmatched,,
Chronic Kidney Disease stage4,unmatched,,
Chronic Kidney Disease(CKD),unmatched,,
Chronic Kidney Disease-Mineral and Bone Disorder,ambiguous,,
Chronic Kidney Diseases,unmatched,,
Chronic Kidney Failure,ambiguous,,
Chronic Kidney Failure in Children and Young Adults,unmatched,,
Chronic Kidney Insufficiency,unmatched,,
Chronic Laryngeal Neuropathy,unmatched,,
Chronic Laryngitis,unmatched,,
Chronic Lateral Epicondylosis,unmatched,,
Chronic Liver Disease,unmatched,,
Chronic Liver Failure,unmatched,,
Chronic Low Back Pain,unmatched,,
Chronic Low Back Pain (CLBP),unmatched,,
Chronic Low Back Pain With a Neuropathic Component,unmatched,,
Chronic Low-back Pain,unmatched,,
Chronic Lower Back Pain,unmatched,,
Chronic Lung Allograft Dysfunction,unmatched,,
Chronic Lung Disease,unmatched,,
Chronic Lymphocytic Leukaemia,unmatched,,
Chronic Lymphocytic Leukemia,unmatched,,
Chronic Lymphocytic Leukemia (CLL),unmatched,,
Chronic Migraine,unmatched,,
"Chronic Migraine Without Aura, Intractable",unmatched,,
Chronic Myelocytic Leukemia,unmatched,,
Chronic Myelogenous Leukemia,unmatched,,
"Chronic Myelogenous Leukemia, BCR-ABL Positive",ambiguous,,
"Chronic Myelogenous Leukemia, BCR-ABL1 Positive",unmatched,,
Chronic Myeloid Leukemia,unmatched,,
Chronic Myeloid Leukemia (CML),unmatched,,
"Chronic Myeloid Leukemia, Chronic Phase",unmatched,,
Chronic Myelomonocytic Leukemia,ambiguous,,
Chronic Myelomonocytic Leukemia (CMML),unmatched,,
Chronic Myeloproliferative Disorders,unmatched,,
Chronic Neck Pain,unmatched,,
Chronic Nephropathy,unmatched,,
Chronic Neuropathic Pain,unmatched,,
Chronic Neutrophilic Leukemia,matched_token_set,Leukemia Neutrophilic Chronic,@DISEASE_Leukemia_Neutrophilic_Chronic
Chronic Nonbacterial Osteomyelitis,unmatched,,
Chronic Noncancer Pain,unmatched,,
Chronic Nonmalignant Pain,unmatched,,
Chronic Obstructive Airway Disease,unmatched,,
Chronic Obstructive Lung Disease,unmatched,,
Chronic Obstructive Lung Disease (COLD),unmatched,,
Chronic Obstructive Pulmonary Disease,ambiguous,,
Chronic Obstructive Pulmonary Disease (COPD,unmatched,,
Chronic Obstructive Pulmonary Disease (COPD),unmatched,,
Chronic Obstructive Pulmonary Disease Exacerbation,unmatched,,
Chronic Obstructive Pulmonary Disease Method Evaluation,unmatched,,
Chronic Obstructive Pulmonary Disease Severe,unmatched,,
"Chronic Obstructive Pulmonary Disease, COPD",unmatched,,
Chronic Obstructive Pulmonary Disorder,unmatched,,
Chronic Oral Food Refusal,unmatched,,
Chronic Orthostatic Intolerance,unmatched,,
Chronic Otitis Media,unmatched,,
Chronic Otitis Media With Effusion,unmatched,,
Chronic Pain,ambiguous,,
Chronic Pain Following Surgical Procedure for Cancer,unmatched,,
Chronic Pain Syndrome,unmatched,,
Chronic Pancreatitis,ambiguous,,
Chronic Pelvic Pain,unmatched,,
Chronic Pelvic Pain Syndrome,unmatched,,
Chronic Periodontitis,ambiguous,,
Chronic Periodontitis Wth Diabetes Mellitus,unmatched,,
"Chronic Periodontitis, Generalized, Moderate",unmatched,,
Chronic Peritonitis,unmatched,,
Chronic Phantom Limb Pain,unmatched,,
Chronic Phase Chronic Myelogenous Leukemia,unmatched,,
"Chronic Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive",unmatched,,
Chronic Plaque Psoriasis,unmatched,,
Chronic Post Operative Pain,unmatched,,
Chronic Post-surgical Pain,unmatched,,
Chronic Post-thoracotomy Pain,unmatched,,
Chronic Posterior Laryngitis (CPL),unmatched,,
Chronic Postoperative Pain,unmatched,,
Chronic Postsurgical Pain,unmatched,,
Chronic Prostatitis,unmatched,,
Chronic Prostatitis With Chronic Pelvic Pain Syndrome,unmatched,,
Chronic Recurrent Multifocal Osteomyelitis,ambiguous,,
Chronic Regional Pain Syndrome,unmatched,,
Chronic Rejection of Lung Transplant,unmatched,,
Chronic Renal Disease,unmatched,,
Chronic Renal Failure,unmatched,,
Chronic Renal Insufficiency,ambiguous,,
Chronic Respiratory Failure,unmatched,,
Chronic Rhinitis,unmatched,,
Chronic Rhinosinusitis,unmatched,,
Chronic Rhinosinusitis (Diagnosis),unmatched,,
Chronic Rhinosinusitis With Nasal Polyps,unmatched,,
Chronic Rhinosinusitis Without Polyps,unmatched,,
Chronic Right-Sided Heart Failure,unmatched,,
Chronic Schizophrenia,unmatched,,
Chronic Severe Pain,unmatched,,
Chronic Shoulder Pain,unmatched,,
Chronic Sinus Infection,unmatched,,
Chronic Sinusitis,unmatched,,
Chronic Skin Disease,unmatched,,
Chronic Soft Tissue Pain,unmatched,,
Chronic Spinal Cord Injury,unmatched,,
Chronic Spinal Paralysis,unmatched,,
Chronic Spontaneous Urticaria,unmatched,,
Chronic Spontaneous Urticaria (CSU),unmatched,,
Chronic Stable Angina,unmatched,,
Chronic Stable Heart Failure,unmatched,,
Chronic Stable Plaque Psoriasis,unmatched,,
Chronic Subdural Hematoma,ambiguous,,
Chronic Systolic Heart Failure,unmatched,,
Chronic Tension-Type Headache,unmatched,,
Chronic Thrombocytopenia,unmatched,,
Chronic Thromboembolic Pulmonary Hypertension,unmatched,,
Chronic Total Occlusion of Coronary Artery,unmatched,,
Chronic Urinary Tract Infection,unmatched,,
Chronic Urticaria,ambiguous,,
Chronic Use of Acid Suppressive Medication,unmatched,,
Chronic Venous Disease,unmatched,,
Chronic Venous Diseases,unmatched,,
Chronic Venous Insufficiency,unmatched,,
Chronic Venous Thrombosis,unmatched,,
Chronic Visceral Pain,unmatched,,
Chronic Weight Management,unmatched,,
Churg-Strauss Syndrome,ambiguous,,
Chylothorax,ambiguous,,
Cicatricial Alopecia,unmatched,,
Cicatrix,ambiguous,,
"Cicatrix, Hypertrophic",ambiguous,,
Cigarette Smoking,unmatched,,
Cigarette Smoking-Related Carcinoma,unmatched,,
Cigarette-smoking,unmatched,,
Ciliary Body Medulloepithelioma,unmatched,,
Ciprofloxacin,unmatched,,
Circadian Dysregulation,unmatched,,
Circulating Tumor Cells,unmatched,,
"Cirrhoses, Liver",unmatched,,
Cirrhosis,unmatched,,
Cirrhosis Advanced,unmatched,,
Cirrhosis Alcoholic,unmatched,,
Cirrhosis Due to Hepatitis B,unmatched,,
Cirrhosis Due to Hepatitis C,unmatched,,
Cirrhosis Early,unmatched,,
Cirrhosis Infectious,unmatched,,
Cirrhosis With Esophageal Varices,unmatched,,
"Cirrhosis, Liver",ambiguous,,
Cirrhotic Cardiomyopathy,unmatched,,
Cisplatin,unmatched,,
Cisplatin Adverse Reaction,unmatched,,
Citalopram,unmatched,,
Clamp Study,unmatched,,
Classic Migraine,unmatched,,
Claudication,unmatched,,
"Claudication, Intermittent",ambiguous,,
Claustrophobia,unmatched,,
Clavicle Fracture,unmatched,,
Clavicle Fractures,unmatched,,
Clavicle Injury,unmatched,,
Clean Laceration,unmatched,,
Cleft Lip and Palate,unmatched,,
Cleft Palate,ambiguous,,
Climacteric,unmatched,,
Clindamycin,unmatched,,
Clindamycin Vs Metronidazole,unmatched,,
Clinical Anxiety,unmatched,,
Clinical Depression,unmatched,,
Clinical High Risk,unmatched,,
Clinical High Risk for Psychosis (CHR),unmatched,,
Clinical Malaria,unmatched,,
Clinical Outcome,unmatched,,
Clinical Pharmacology,unmatched,,
Clinical Stage II Esophageal Adenocarcinoma AJCC v8,unmatched,,
Clinical Stage III Esophageal Adenocarcinoma AJCC v8,unmatched,,
Clinical Stage III Gastric Cancer AJCC v8,unmatched,,
Clinical Stage III Gastroesophageal Junction Adenocarcinoma AJCC v8,unmatched,,
Clinical Stage IV Cutaneous Melanoma AJCC v8,unmatched,,
Clinical Stage IV Esophageal Adenocarcinoma AJCC v8,unmatched,,
Clinical Stage IV Gastric Cancer AJCC v8,unmatched,,
Clinical Stage IV Gastroesophageal Junction Adenocarcinoma AJCC v8,unmatched,,
Clinical Therapy,unmatched,,
Clinical Trial,unmatched,,
"Clinical Trial ,Phase I",unmatched,,
Clinically Significant Portal Hypertension,unmatched,,
Clonidine,unmatched,,
Clopidogrel,unmatched,,
Clopidogrel Resistance,unmatched,,
"Clopidogrel, Poor Metabolism of",unmatched,,
"Clopidogrel,Poor Metabolism of (Disorder)",unmatched,,
Clostridium Difficile Colitis,unmatched,,
Clostridium Difficile Infection,unmatched,,
Clot Formation and Platelet Aggregation in Point of Care Testing,unmatched,,
Clotting Disorder,unmatched,,
Clotting Disorders,unmatched,,
Clozapine,unmatched,,
Clozapine Adverse Reaction,unmatched,,
Club Foot,unmatched,,
Clubfoot,ambiguous,,
Cluster Headache,ambiguous,,
"Cluster Headache, Episodic",unmatched,,
Cluster Seizure,unmatched,,
"Cmax,",unmatched,,
Cmv Congenital,unmatched,,
Cns Cancer,unmatched,,
CoVID-19,ambiguous,,
CoVid 19 Positive,unmatched,,
Coagulation,unmatched,,
"Coagulation Defects, Other and Unspecified",unmatched,,
Coagulation Disorder,unmatched,,
Coagulopathy,unmatched,,
Cocaine Abuse,unmatched,,
Cocaine Addiction,unmatched,,
Cocaine Dependence,unmatched,,
Cocaine Dependent Subjects,unmatched,,
Cocaine Use Disorder,unmatched,,
Cocaine Use Disorders,unmatched,,
Cocaine Withdrawal,unmatched,,
Cocaine-Related Disorders,ambiguous,,
Cocaine-dependent,unmatched,,
Cochlear Implant,unmatched,,
Cognition,unmatched,,
Cognition Disorder,ambiguous,,
Cognition Disorders,ambiguous,,
Cognition Function,unmatched,,
Cognitive Change,unmatched,,
Cognitive Decline,unmatched,,
Cognitive Decline Due to Alzheimer Disease,unmatched,,
Cognitive Deficits,unmatched,,
Cognitive Development,unmatched,,
Cognitive Developmental Delay,unmatched,,
Cognitive Disorders,unmatched,,
Cognitive Dysfunction,ambiguous,,
Cognitive Enhancement,unmatched,,
Cognitive Function,unmatched,,
Cognitive Functions,unmatched,,
Cognitive Functions Confusion,unmatched,,
Cognitive Health,unmatched,,
Cognitive Impairment,unmatched,,
Cognitive Impairments,unmatched,,
Cognitive/Functional Effects,unmatched,,
Cognitively Healthy Subjects Influenced by Psychoactive Drugs,unmatched,,
Cognitively Normal Elderly Individuals,unmatched,,
Cognitively Normal Older Adults,unmatched,,
Cohort Study,unmatched,,
Colchicine,unmatched,,
Cold,unmatched,,
Colectomy,unmatched,,
Colic,ambiguous,,
Colitis,ambiguous,,
Colitis Ulcerative Exacerbation,unmatched,,
"Colitis, Ulcerative",ambiguous,,
Collateral Circulation,unmatched,,
Colo-rectal Cancer,unmatched,,
Colon Adenocarcinoma,unmatched,,
Colon Adenomas,unmatched,,
Colon Cancer,unmatched,,
Colon Cancer Stage,unmatched,,
Colon Cancer Stage III,unmatched,,
Colon Cleansing for Colonoscopy,unmatched,,
Colon Diverticulosis,unmatched,,
Colon Neoplasm,unmatched,,
Colon Polyp,unmatched,,
Colon Surgery,unmatched,,
Colonic Cancer,unmatched,,
Colonic Diverticulitis,ambiguous,,
Colonic Neoplasms,ambiguous,,
Colonization,unmatched,,
Colonoscopy,unmatched,,
Colonoscopy: Bowel Preparation,unmatched,,
Colorectal Adenocarcinoma,unmatched,,
Colorectal Adenoma,unmatched,,
Colorectal Cancer,unmatched,,
Colorectal Cancer (CRC),unmatched,,
Colorectal Cancer Metastatic,unmatched,,
Colorectal Cancer Prevention,unmatched,,
Colorectal Carcinoma,unmatched,,
Colorectal Carcinoma (CRC),unmatched,,
Colorectal Carcinoma Metastatic in the Liver,unmatched,,
Colorectal Disorders,unmatched,,
Colorectal Neoplasia,unmatched,,
Colorectal Neoplasm,ambiguous,,
Colorectal Neoplasms,ambiguous,,
Colorectal Neoplasms Malignant,unmatched,,
Colorectal Surgery,unmatched,,
Colorectal Tumors,unmatched,,
Colposcopy,unmatched,,
Columnar Cell Variant Thyroid Gland Papillary Carcinoma,unmatched,,
Coma,ambiguous,,
Combat Disorders,matched_exact,Combat Disorders,@DISEASE_Combat_Disorders
Combination Chemotherapy,unmatched,,
Combination of Oral Anticoagulation Therapy and Sildenafil,unmatched,,
Combinations of Drugs,unmatched,,
Combined (Atherogenic) Dyslipidemia,unmatched,,
Combined Dyslipidemia,unmatched,,
Combined Hyperlipidemia,unmatched,,
Common Cold,ambiguous,,
Common Mental Disorder,unmatched,,
Common Migraine,unmatched,,
Commotio Retinae,unmatched,,
Community Acquired Bacterial Pneumonia,unmatched,,
Community Acquired Pneumonia,unmatched,,
Community Acquired Pneumonia (CAP),unmatched,,
Community Acquired Pneumonia in Children,unmatched,,
Community-Acquired Infections,ambiguous,,
Community-Acquired Pneumonia,unmatched,,
Community-acquired Bacterial Pneumonia,unmatched,,
Community-acquired Methicillin-resistant Staphylococcus Aureus Infection,unmatched,,
Community-acquired Pneumonia,unmatched,,
Community-acquired Pneumonia (CAP),unmatched,,
"Community-acquired Pneumonia, Influenza, COVID-19",unmatched,,
Comorbidities and Coexisting Conditions,unmatched,,
Comparative Bioavailability of Clopidogrel Tablets,unmatched,,
Comparative Effectiveness of Glycemia-lowering Medications,unmatched,,
Compare Bioequivalence Patches Previously Used in the NP101-007 Study,unmatched,,
Compare Serum Level of Klotho in Patients on Oral Antidiabetic Treatment,unmatched,,
Compare Steroids Versus PRP in Dissection of Median Nerve by Ultrasound,unmatched,,
Comparison,unmatched,,
"Comparison of Pregnancy Rate (HCG+ Level) Obtained After a Replacement Embryonic in Spontaneous Cycle and Following Protocol ""NPP"". Comparison",unmatched,,
Compensated Cirrhosis,unmatched,,
Compensated Heart Failure,unmatched,,
Complaints,unmatched,,
Complete Heart Block,unmatched,,
Complete Immobility Due to Severe Physical Disability,unmatched,,
Complete Occlusion of Coronary Artery,unmatched,,
Complete Response Rate to Chemotherapy-induced Nausea and Vomiting Prophylaxis,unmatched,,
Complex Atypical Endometrial Hyperplasia,unmatched,,
Complex Congenital Heart Disease,unmatched,,
Complex Regional Pain Syndrome,ambiguous,,
Complex Regional Pain Syndrome (CRPS),unmatched,,
Complex Regional Pain Syndrome I (CRPS I),unmatched,,
Complex Regional Pain Syndromes,ambiguous,,
Complex-dyslipidemia,unmatched,,
Compliance,unmatched,,
Complicated Appendicitis,unmatched,,
Complicated Grief,unmatched,,
Complicated Intra Abdominal Infections,unmatched,,
Complicated Intra-Abdominal Infection,unmatched,,
Complicated Urinary Tract Infection,unmatched,,
Complicated Urinary Tract Infection (cUTI) Including Acute Pyelonephritis,unmatched,,
Complicated Urinary Tract Infections,unmatched,,
Complicated Urinary Tract Infections or Pyelonephritis,unmatched,,
Complication,unmatched,,
"Complication of Anesthesia During Pregnancy, Unspecified",unmatched,,
Complication of Hemodialysis,unmatched,,
Complication of Peritoneal Dialysis,unmatched,,
Complication of Prematurity,unmatched,,
Complication of Renal Dialysis,unmatched,,
Complication of Surgical Procedure,unmatched,,
Complications,unmatched,,
Complications of Cirrhosis,unmatched,,
Complications of Other Bariatric Procedure,unmatched,,
Complications of Renal Transplant,unmatched,,
Compulsive Behavior,unmatched,,
Compulsive Buying,unmatched,,
Compulsive Sexual Behavior,unmatched,,
Compulsive Shopping,unmatched,,
Concussion,unmatched,,
Concussion Post Syndrome,ambiguous,,
"Concussion, Mild",unmatched,,
Conduct Disorder,ambiguous,,
Conductive Hearing Loss,ambiguous,,
Confirmed Genetic Diagnosis of Prader-Willi Syndrome,unmatched,,
Congenital Abnormalities,ambiguous,,
Congenital Adrenal Hyperplasia,ambiguous,,
Congenital Cmv,unmatched,,
Congenital Cytomegaloviral (CMV) Disease,unmatched,,
Congenital Cytomegalovirus Infection,unmatched,,
Congenital Disorders,unmatched,,
Congenital Hand Deformity,matched_token_set,Hand Deformities Congenital,@DISEASE_Hand_Deformities_Congenital
Congenital Hand and Foot Deformity,unmatched,,
Congenital Heart Defects,ambiguous,,
Congenital Heart Disease,unmatched,,
Congenital Heart Disease in Children,unmatched,,
Congenital Heart Disease in Pregnancy,unmatched,,
Congenital Hyperinsulinism,ambiguous,,
Congenital Hypothyroidism,ambiguous,,
Congenital Knee Deformity,unmatched,,
Congenital Malformations,unmatched,,
Congenital Mitral Insufficiency,unmatched,,
Congenital Talipes Calcaneus,unmatched,,
Congenital Talipes Equinovarus,unmatched,,
Congenital Valgus Foot Deformity,unmatched,,
Congestion,unmatched,,
"Congestion, Venous",unmatched,,
Congestive Heart Failure,unmatched,,
Congestive Heart Failure (CHF),unmatched,,
Conjunctical Flora,unmatched,,
Conjunctivitis,ambiguous,,
"Conjunctivitis, Allergic",ambiguous,,
"Conjunctivitis, Bacterial",ambiguous,,
"Conjunctivitis, Viral",matched_exact,Conjunctivitis Viral,@DISEASE_Conjunctivitis_Viral
Connective Tissue Disease,unmatched,,
Connective Tissue Diseases,ambiguous,,
Connective Tissue Disorders,unmatched,,
Conscious Sedation,unmatched,,
"Consciousness, Level Altered",unmatched,,
Constipation,ambiguous,,
Constipation - Functional,unmatched,,
Constipation Aggravated,unmatched,,
Constipation Drug Induced,unmatched,,
Constitutional Delay in Growth and Puberty (CDGP),unmatched,,
Constitutional Delay of Growth and Puberty,unmatched,,
Contact Dermatitis,ambiguous,,
Contact Lens Dry Eye,unmatched,,
Contact Person From COVID-19 Confirmed Patient,unmatched,,
Contiguous Stage II Adult Burkitt Lymphoma,unmatched,,
Contiguous Stage II Adult Diffuse Large Cell Lymphoma,unmatched,,
Contiguous Stage II Adult Diffuse Mixed Cell Lymphoma,unmatched,,
Contiguous Stage II Adult Diffuse Small Cleaved Cell Lymphoma,unmatched,,
Contiguous Stage II Adult Immunoblastic Large Cell Lymphoma,unmatched,,
Contiguous Stage II Adult Lymphoblastic Lymphoma,unmatched,,
Contiguous Stage II Grade 1 Follicular Lymphoma,unmatched,,
Contiguous Stage II Grade 2 Follicular Lymphoma,unmatched,,
Contiguous Stage II Grade 3 Follicular Lymphoma,unmatched,,
Contiguous Stage II Mantle Cell Lymphoma,unmatched,,
Contiguous Stage II Marginal Zone Lymphoma,unmatched,,
Contiguous Stage II Small Lymphocytic Lymphoma,unmatched,,
Continuous Ambulatory Peritoneal Dialysis,unmatched,,
Continuous Antidepressant Abuse,unmatched,,
Continuous Positive Airway Pressure,unmatched,,
Continuous Renal Replacement Therapy,unmatched,,
Contraception Behavior,unmatched,,
Contraceptive,unmatched,,
Contraceptive Implant,unmatched,,
Contraceptive Methods Comparison,unmatched,,
Contraceptive Usage,unmatched,,
"Contraceptives, Oral",unmatched,,
"Contraceptives, Oral, Combined",unmatched,,
Contracture,ambiguous,,
Contrast Agents and Oral Factor Xa Inhibitor,unmatched,,
Contrast Media,unmatched,,
Contrast Nephropathy,unmatched,,
Contrast-Induced Acute Kidney Injury,unmatched,,
Contrast-Induced Nephropathy,unmatched,,
Contrast-induced Acute Kidney Injury,unmatched,,
Contrast-induced Nephropathy,unmatched,,
Controlled Human Infection,unmatched,,
Conversion Disorder,ambiguous,,
"Convulsion, Non-Epileptic",unmatched,,
Convulsions,unmatched,,
Copd,unmatched,,
Copd Exacerbation Acute,unmatched,,
Coring Out,unmatched,,
Corneal Defect,unmatched,,
Corneal Ectasia,unmatched,,
Corneal Edema,ambiguous,,
Corneal Epithelial Wound Healing,unmatched,,
Corneal Health,unmatched,,
Corneal Infiltrates,unmatched,,
Corneal Neovascularization,ambiguous,,
Corneal Transplant,unmatched,,
Corneal Transplantation,unmatched,,
Corneal Ulcer,ambiguous,,
Corneal Ulcers,ambiguous,,
Corona Virus Disease (COVID-19),unmatched,,
Corona Virus Infection,unmatched,,
Coronaropathy,unmatched,,
Coronary Aneurysm,ambiguous,,
Coronary Angiography,unmatched,,
Coronary Arterial Disease (CAD),unmatched,,
Coronary Arteriosclerosis,unmatched,,
Coronary Artery,unmatched,,
Coronary Artery Bypass,unmatched,,
Coronary Artery Bypass Graft,unmatched,,
Coronary Artery Bypass Graft CABG,unmatched,,
Coronary Artery Bypass Graft Surgery,unmatched,,
Coronary Artery Bypass Graft Surgery (CABG),unmatched,,
Coronary Artery Bypass Grafting,unmatched,,
Coronary Artery Bypass Grafting Surgery,unmatched,,
Coronary Artery Calcification,unmatched,,
Coronary Artery Disease,ambiguous,,
Coronary Artery Disease (CAD),unmatched,,
Coronary Artery Disease Progression,unmatched,,
Coronary Artery Disease Requiring Coronary Revascularization With Newer Generation DES Implantation,unmatched,,
Coronary Artery Disease(CAD),unmatched,,
Coronary Artery Diseases,unmatched,,
Coronary Artery Diseasse,unmatched,,
